CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462938 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,44.61,0.9,,11.78,,,,17.79,11.08,9.31,0.34,,0.97,1.19,0.06,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,312.0,164.0,,,59.0,105.0,,,18.0,,,,,37.86,15.51,23.2,67.5,2.86,,,,,,,,,,,,,140.0,3.866,9.907,1.692,9.196,3.305,1.128,4.239,0.715,4.601,0.9570000000000001,2.658,0.38299999999999995,2.346,0.302,1.9,0.18,,,,,,,,,2.34,,0.79,0.13699999999999998,0.5130170000000001,,,0.880698,,13.373,,13.895999999999999,,33.273,,,,,,,,,,,,,,,120053.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462939 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,50.97,0.84,,10.98,,,,15.72,9.99,7.21,0.3,,0.53,1.61,0.1,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,272.0,166.0,,,52.0,88.0,,,16.0,,,,,11.3,33.25,20.5,63.3,2.66,,,,,,,,,,,,,53.0,5.837999999999999,14.780999999999999,2.251,11.251,3.511,1.055,4.1,0.653,4.14,0.804,2.14,0.311,1.889,0.259,1.695,0.15,,,,,,,,,2.52,,0.51,0.131,0.512416,,,0.7467,,13.673,,14.014000000000001,,33.465,,,,,,,,0.28194400000000003,,,,,,,120054.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462941 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,44.12,0.84,,12.05,,,,18.38,10.36,9.21,0.33,,1.57,1.03,0.05,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,289.0,174.0,,,61.0,112.0,,,18.0,,,,,69.88,18.19,18.5,65.5,2.26,,,,,,,,,,,,,238.0,2.1959999999999997,6.4879999999999995,1.148,7.563,3.0460000000000003,0.7979999999999999,3.345,0.574,3.821,0.7609999999999999,2.119,0.292,1.725,0.262,1.735,0.16,,,,,,,,,5.43,,0.46,0.092,0.513374,,,0.9861200000000001,,13.003,,13.862,,33.04,,,,,,,,0.28193,,,,,,,120055.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462942 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,45.37,0.84,,11.42,,,,18.32,11.77,8.14,0.36,,0.6,1.09,0.06,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,256.0,159.0,,,84.0,101.0,,,18.0,,,,,15.91,41.88,19.4,65.4,2.65,,,,,,,,,,,,,59.0,3.8110000000000004,10.65,1.69,9.201,3.017,0.945,3.449,0.583,3.741,0.7440000000000001,2.202,0.292,1.86,0.261,1.98,0.16,,,,,,,,,2.77,,0.46,0.114,0.5126539999999999,,,0.7478090000000001,,12.955,,13.835,,32.955999999999996,,,,,,,,,,,,,,,120056.0,
[7552][15680][6904],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN / INNER LITHOTECTONIC DOMAIN,,65.1,65.1,-50.0,-50.0,SAE,,,s_2000-5 [7552] / s_127CA071 [6904],NOT GIVEN [7552] / BASALT [15680],3700000000 [7552],3800000000 [7552] / 3700000000 [15680],PALEO [15680],ARCHEAN [7552],,,,,VOL,,,,HE3_HE4(R/R(A)) from OLIVINE [6904],WR [7552] / MIN [6904] ,51.0,0.59,,8.09,,,,11.7,10.1,15.14,0.19,,0.01,1.8,0.07,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,1560.0,,,75.0,570.0,,,,,,,,,129.0,10.8,49.9,1.28,,,,,,,,,,,,,4.6,3.07,8.18,1.13,5.565,1.6440000000000001,0.58,2.12,0.34,2.08,0.46,1.14,0.17,1.13,0.1525,1.517,0.11,,,,,,,,,1.04,,0.68,0.11,0.51225,,,,,,,,,,,,,,,,,0.28141,,6.63,,,,,164773.0,
[7552][15680],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN / INNER LITHOTECTONIC DOMAIN,,65.1,65.1,-50.0,-50.0,SAE,,,s_2000-6 [7552],NOT GIVEN [7552] / BASALT [15680],3700000000 [7552],3800000000 [7552] / 3700000000 [15680],PALEO [15680],ARCHEAN [7552],,,,,VOL,,,,,WR [7552] ,51.7,0.78,,10.28,,,,12.26,11.4,9.36,0.25,,0.15,2.37,0.07,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,594.0,,,57.0,127.0,,,,,,,,0.6,56.0,16.6,49.0,1.54,,,,,,,,,,,,,9.1,2.96,7.73,1.17,6.07,2.003,0.64,2.81,0.46,2.91,0.63,1.58,0.25,1.67,0.2599,1.5730000000000002,0.13,,,,,,,,,1.26,,0.4,,0.512864,,,,,,,,,,,,,,,,,0.282125,,,,,,,164774.0,
[7552][15680],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN / INNER LITHOTECTONIC DOMAIN,,65.1,65.1,-50.0,-50.0,SAE,,,s_2000-7 [7552],NOT GIVEN [7552] / BASALT [15680],3700000000 [7552],3800000000 [7552] / 3700000000 [15680],PALEO [15680],ARCHEAN [7552],,,,,VOL,,,,,WR [7552] ,48.02,0.52,,7.85,,,,12.25,8.33,21.04,0.21,,0.01,0.34,0.08,,,,,,,,,,,,,,,,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,2268.0,,,95.0,826.0,,,,,,,,1.0,14.0,11.8,45.6,1.21,,,,,,,,,,,,,5.3,2.89,6.71,0.92,4.345,1.396,0.44,2.06,0.31,2.05,0.45,1.13,0.16,1.17,0.1659,1.272,0.11,,,,,,,,,0.0,,0.61,0.1,0.51261,,,,,,,,,,,,,,,,,0.281711,,,,,,,164775.0,
[7552][15680],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN / INNER LITHOTECTONIC DOMAIN,,65.1,65.1,-50.0,-50.0,SAE,,,s_2000-8 [7552],NOT GIVEN [7552] / BASALT [15680],3700000000 [7552],3800000000 [7552] / 3700000000 [15680],PALEO [15680],ARCHEAN [7552],,,,,VOL,,,,,WR [7552] ,51.94,0.58,,8.67,,,,11.01,9.56,14.5,0.19,,0.01,2.24,0.07,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,1581.0,,,74.0,474.0,,,,,,,,,133.0,11.0,55.8,1.36,,,,,,,,,,,,,4.7,4.15,9.79,1.34,5.723,1.681,0.58,1.97,0.29,1.88,0.44,1.08,0.18,1.14,0.1707,1.663,0.12,,,,,,,,,1.55,,0.79,0.14,0.5121829999999999,,,,,,,,,,,,,,,,,0.281456,,,,,,,164776.0,
[7552][15680][23072],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN / INNER LITHOTECTONIC DOMAIN,,65.1,65.1,-50.0,-50.0,SAE,,,s_2000-10 [7552],NOT GIVEN [7552] / BASALT [15680],3700000000 [7552],3800000000 [7552] / 3700000000 [15680],PALEO [15680],ARCHEAN [7552],,,,,VOL,,,,,WR [7552] ,51.2,0.62,,8.38,,,,11.55,10.03,14.42,0.19,,0.07,2.19,0.06,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,1621.0,,,80.0,516.0,,,,,,,,1.9,131.0,12.1,55.6,1.4,,,,,,,,,,,,,8.2,3.84,9.24,1.35,5.7989999999999995,1.734,0.55,2.09,0.31,2.23,0.47,1.2,0.17,1.24,0.1665,1.585,0.12,0.6659999999999999,,,,,,,,1.3,,0.131,0.145,0.512304,,,,,,,,,,,,,,,,,0.281474,,,,,,,164778.0,
[7552][15680],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN / INNER LITHOTECTONIC DOMAIN,,65.1,65.1,-50.0,-50.0,SAE,,,s_2000-13 [7552],NOT GIVEN [7552] / BASALT [15680],3700000000 [7552],3800000000 [7552] / 3700000000 [15680],PALEO [15680],ARCHEAN [7552],,,,,VOL,,,,,WR [7552] ,50.72,0.64,,8.3,,,,12.07,11.01,13.98,0.22,,0.07,1.57,0.08,,,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,1414.0,,,73.0,465.0,,,,,,,,2.0,91.0,14.0,46.6,1.21,,,,,,,,,,,,,10.5,3.38,8.82,1.34,5.782,1.935,0.65,2.79,0.4,2.48,0.53,1.3,0.21,1.23,0.2024,1.4569999999999999,0.1,,,,,,,,,1.62,,0.63,0.14,0.5127430000000001,,,,,,,,,,,,,,,,,0.281816,,,,,,,164781.0,
[7552][15680],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN / INNER LITHOTECTONIC DOMAIN,,65.1,65.1,-50.0,-50.0,SAE,,,s_2000-14 [7552],NOT GIVEN [7552] / BASALT [15680],3700000000 [7552],3800000000 [7552] / 3700000000 [15680],PALEO [15680],ARCHEAN [7552],,,,,VOL,,,,,WR [7552] ,48.76,0.67,,8.89,,,,13.15,11.39,13.98,0.23,,0.12,1.27,0.07,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,1559.0,,,82.0,554.0,,,,,,,,3.5,38.0,15.9,50.9,1.33,,,,,,,,,,,,,10.5,4.18,10.49,1.48,6.734,2.106,0.76,3.12,0.44,3.0,0.59,1.54,0.22,1.48,0.2123,1.12,0.12,,,,,,,,,1.02,,0.63,0.11,0.512464,,,,,,,,,,,,,,,,,0.281844,,,,,,,164782.0,
[7552][15680],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN / INNER LITHOTECTONIC DOMAIN,,65.1,65.1,-50.0,-50.0,SAE,,,s_2000-19 [7552],NOT GIVEN [7552] / BASALT [15680],3700000000 [7552],3800000000 [7552] / 3700000000 [15680],PALEO [15680],ARCHEAN [7552],,,,,VOL,,,,,WR [7552] ,50.95,0.59,,7.99,,,,11.8,10.05,15.28,0.17,,0.05,1.72,0.07,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,1648.0,,,81.0,597.0,,,,,,,,0.8,102.0,12.3,53.7,1.37,,,,,,,,,,,,,3.5,4.7,10.69,1.38,6.297000000000001,1.79,0.64,2.4,0.37,2.33,0.48,1.22,0.18,1.12,0.1558,1.55,0.12,,,,,,,,,0.0,,0.69,0.11,0.512191,,,,,,,,,,,,,,,,,0.281422,,,,,,,164783.0,
[7552][15680],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN / INNER LITHOTECTONIC DOMAIN,,65.1,65.1,-50.0,-50.0,SAE,,,s_2000-27 [7552],NOT GIVEN [7552] / BASALT [15680],3700000000 [7552],3800000000 [7552] / 3700000000 [15680],PALEO [15680],ARCHEAN [7552],,,,,VOL,,,,,WR [7552] ,53.35,1.14,,14.14,,,,13.46,7.93,4.45,0.22,,0.21,3.49,0.12,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,33.0,,,41.0,31.0,,,,,,,,1.9,98.0,27.6,77.1,2.75,,,,,,,,,,,,,15.8,6.26,15.37,2.32,9.113999999999999,2.9330000000000003,1.16,4.28,0.71,4.36,1.01,2.65,0.41,2.74,0.4214,2.289,0.22,,,,,,,,,5.08,,0.63,0.1,0.512674,,,,,,,,,,,,,,,,,0.282328,,,,,,,164784.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K20 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5438.96,,,1987.38,,,,,,,,,,,,,,25.74,84.92,10.97,3.55,0.91,,,,,,,,,,,,,21.67,1.41,4.16,0.51,2.51,0.74,0.25,1.08,0.22,1.79,0.44,1.45,0.24,1.65,0.18,0.19,0.27,,,,,,,,,2.89,,0.26,0.05,0.512396,0.507897,4.07,0.773783,0.7296199999999999,,,,,,,,,,,,,,,,,,,,1836800.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K23 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.47,,,1455.54,,,,,,,,,,,,,,5.71,45.59,8.44,1.61,0.17,,,,,,,,,,,,,12.51,0.47,1.28,0.2,1.09,0.37,0.11,0.63,0.15,1.3,0.34,1.14,0.19,1.35,0.15,0.11,0.05,,,,,,,,,0.84,,0.07,0.01,,,,0.726668,0.708427,,,,,,,,,,,,,,,,,,,,1836801.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K25 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252.74,,,3142.99,,,,,,,,,,,,,,10.55,221.58,13.54,38.32,2.12,,,,,,,,,,,,,175.06,12.93,25.38,3.26,13.71,2.77,0.83,3.18,0.46,2.86,0.58,1.67,0.24,1.51,0.21,1.02,0.18,,,,,,,,,7.33,,1.81,0.33,0.5112949999999999,0.508224,10.51,0.714245,0.707306,,,,,,,,,,,,,,,,,,,,1836802.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K263 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3706.72,,,4084.22,,,,,,,,,,,,,,7.08,101.88,19.64,3.11,2.09,,,,,,,,,,,,,22.97,4.31,10.27,1.48,7.24,2.13,0.68,2.93,0.53,3.68,0.8,2.33,0.34,2.21,0.25,0.24,0.34,,,,,,,,,8.88,,0.79,0.17,0.512337,0.5078699999999999,3.53,0.7187319999999999,0.708612,,,,,,,,,,,,,,,,,,,,1836803.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K562 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.75,,,1423.41,,,,,,,,,,,,,,7.69,69.94,11.47,1.53,0.36,,,,,,,,,,,,,19.53,0.79,1.96,0.3,1.55,0.51,0.2,0.87,0.2,1.7,0.44,1.52,0.26,1.84,0.2,0.1,0.14,,,,,,,,,2.54,,0.1,0.03,0.5129239999999999,0.507941,4.93,0.7219770000000001,0.7059529999999999,,,,,,,,,,,,,,,,,,,,1836804.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K566 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.63,,,1330.1,,,,,,,,,,,,,,0.51,49.83,7.35,1.55,0.26,,,,,,,,,,,,,7.36,0.48,1.19,0.19,1.04,0.34,0.18,0.59,0.13,1.11,0.29,0.97,0.16,1.16,0.13,0.09,0.07,,,,,,,,,1.61,,0.07,0.01,0.5130239999999999,0.508017,6.42,0.70491,0.703415,,,,,,,,,,,,,,,,,,,,1836805.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K585 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.82,,,1316.25,,,,,,,,,,,,,,0.45,58.57,11.55,1.98,0.29,,,,,,,,,,,,,8.62,0.77,1.79,0.28,1.47,0.49,0.18,0.88,0.2,1.73,0.44,1.5,0.25,1.83,0.2,0.1,0.12,,,,,,,,,2.15,,0.09,0.02,0.513003,0.5079140000000001,4.39,0.703105,0.70198,,,,,,,,,,,,,,,,,,,,1836806.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K626 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.6,,,1499.46,,,,,,,,,,,,,,0.75,104.97,14.26,1.71,0.23,,,,,,,,,,,,,19.01,0.51,1.08,0.21,1.18,0.47,0.21,0.95,0.23,2.09,0.55,1.93,0.33,2.45,0.26,0.11,0.07,,,,,,,,,4.56,,0.04,0.01,0.513904,0.507871,3.55,0.7074560000000001,0.706415,,,,,,,,,,,,,,,,,,,,1836807.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K646 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.09,,,1342.58,,,,,,,,,,,,,,0.41,59.92,8.82,4.84,0.41,,,,,,,,,,,,,10.03,1.15,2.54,0.39,1.86,0.56,0.21,0.88,0.18,1.45,0.36,1.15,0.19,1.29,0.15,0.2,0.07,,,,,,,,,3.22,,0.27,0.05,0.51247,0.5079199999999999,4.52,0.705298,0.704311,,,,,,,,,,,,,,,,,,,,1836808.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K694 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.93,,,1457.73,,,,,,,,,,,,,,3.19,75.23,11.02,1.7,0.27,,,,,,,,,,,,,14.23,0.7,1.47,0.25,1.32,0.44,0.17,0.79,0.18,1.62,0.43,1.46,0.24,1.74,0.19,0.12,0.11,,,,,,,,,2.19,,0.08,0.02,,,,0.710565,0.704385,,,,,,,,,,,,,,,,,,,,1836809.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K730 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.9,,,1233.89,,,,,,,,,,,,,,5.01,51.39,10.05,1.69,0.19,,,,,,,,,,,,,31.91,0.58,1.17,0.22,1.27,0.46,0.19,0.79,0.18,1.54,0.4,1.32,0.22,1.52,0.17,0.12,0.11,,,,,,,,,3.92,,0.05,0.01,,,,0.726763,0.712554,,,,,,,,,,,,,,,,,,,,1836810.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K736 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.01,,,1637.84,,,,,,,,,,,,,,5.91,64.73,11.7,3.44,0.39,,,,,,,,,,,,,37.6,0.76,1.62,0.28,1.54,0.56,0.24,0.96,0.21,1.79,0.46,1.52,0.25,1.74,0.19,0.16,0.11,,,,,,,,,2.7,,0.09,0.02,0.513305,0.507797,2.1,0.730496,0.717188,,,,,,,,,,,,,,,,,,,,1836811.0,
[24111],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.0,65.0,-49.8,-49.8,SAE,,,s_K1 [24111],BASALT [24111],,,,ARCHEAN [24111],,,,,VOL,,,,,WR [24111] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398.81,,,5155.21,,,,,,,,,,,,,,2.78,93.36,17.24,6.19,2.64,,,,,,,,,,,,,30.82,2.92,9.5,1.22,6.47,2.05,0.67,2.79,0.5,3.4,0.72,2.08,0.3,1.98,0.22,0.32,0.36,,,,,,,,,3.72,,0.35,0.07,0.512656,0.5078239999999999,2.62,0.711458,0.70712,,,,,,,,,,,,,,,,,,,,1836812.0,
