CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SCOTIA BASALT,-30.0,-31.5,121.0,121.8,SAE,,,s_CHD -9 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,,,,320.0,112.0,,,,,,,,,,,,,0.0002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528438.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,SCOTIA BASALT,-30.0,-31.5,121.0,121.8,SAE,,,s_SCMD -3 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.0,,,,136.0,72.0,,,,,,,,,,,,,0.0001,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0005,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528439.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,BURBANKS FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_BUDG-4 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,,,,85.0,90.0,,,,,,,,,,,,,0.0007,0.0011,0.011000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0001,0.012,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528440.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,BURBANKS FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_BUDG-3 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,,,,87.0,47.0,,,,,,,,,,,,,0.0008,0.0011,0.011000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0001,0.011000000000000001,0.0135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528441.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,BURBANKS FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_RED -5 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,,,,111.0,98.0,,,,,,,,,,,,,0.0001,0.0008,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0002,0.017,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528444.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,BURBANKS FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_RED-8 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,,,,103.0,77.0,,,,,,,,,,,,,0.0,0.0007,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0001,0.016,0.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528445.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,BURBANKS FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_WID 12A [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,,,,128.0,74.0,,,,,,,,,,,,,0.0007,0.0009,0.0095,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0003,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528446.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,BURBANKS FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_WID -6 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,,,,56.0,111.0,,,,,,,,,,,,,0.0,0.0011,0.013000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0002,0.015,0.0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528447.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,MISSOURI BASALT,-30.0,-31.5,121.0,121.8,SAE,,,s_S3 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,67.0,90.0,,,,,,,,,,,,,0.0,0.0001,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0005,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528449.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,MISSOURI BASALT,-30.0,-31.5,121.0,121.8,SAE,,,s_MID9-2 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,67.0,114.0,,,,,,,,,,,,,0.0001,0.0,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0005,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528450.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,MISSOURI BASALT,-30.0,-31.5,121.0,121.8,SAE,,,s_WAD2-4 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,92.0,86.0,,,,,,,,,,,,,0.0002,0.0,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528451.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,,-30.3093,-30.3093,120.995,120.995,SAE,,,s_NMXD-2 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,,,,191.0,41.0,,,,,,,,,,,,,0.0017,0.0013,0.011000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0002,0.012,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528453.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,,-30.3093,-30.3093,120.995,120.995,SAE,,,s_NMXD-7 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.0,,,,550.0,12.0,,,,,,,,,,,,,0.0042,0.0012,0.0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008,0.0009,0.011000000000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528454.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,,-30.3093,-30.3093,120.995,120.995,SAE,,,s_NMXD-1 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.0,,,,219.0,33.0,,,,,,,,,,,,,0.0029,0.0014,0.013000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0003,0.013000000000000001,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528455.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,,-30.3093,-30.3093,120.995,120.995,SAE,,,s_NMXD-3 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.0,,,,824.0,5.0,,,,,,,,,,,,,0.0056,0.0012,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012,0.0012,0.009000000000000001,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528456.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,WOOLYENEER FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_HAD -3 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0,,,,229.0,100.0,,,,,,,,,,,,,0.0006,0.0003,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0002,0.005,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528461.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,WOOLYENEER FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_HD -2 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,,,,158.0,134.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528462.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,WOOLYENEER FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_SPD -1 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,,,,102.0,107.0,,,,,,,,,,,,,0.0001,0.0001,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0045,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528463.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,WOOLYENEER FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_SPD -1A [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,,,,99.0,140.0,,,,,,,,,,,,,0.0001,0.0004,0.0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0055,0.0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528464.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,WOOLYENEER FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_SPD -3 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,,,,118.0,11.0,,,,,,,,,,,,,0.0001,0.0,0.0045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528465.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,PENNESHAW FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_EYP -3 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,,,,101.0,99.0,,,,,,,,,,,,,0.0003,0.0001,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0045,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528466.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,PENNESHAW FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_EYP -4 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,,,,65.0,73.0,,,,,,,,,,,,,0.0002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528467.0,
[15407],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,PENNESHAW FORMATION,-30.0,-31.5,121.0,121.8,SAE,,,s_EYP -4 [15407],BASALT [15407],,,,ARCHEAN [15407],,,,,VOL,,,,,WR [15407] ,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,,,,145.0,82.0,,,,,,,,,,,,,0.0007,0.0001,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.0,0.0045,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528468.0,
[17715],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,ST IVES GOLD MINE,-31.38,-31.38,121.8,121.8,SAE,,,s_KM114 [17715],BASALT [17715],,,,ARCHEAN [17715],,,,APHYRIC [17715] ,VOL,410.0,410.0,,,WR [17715] ,52.91,0.59,,12.8,,,,8.89,5.42,12.36,0.14,,0.49,1.68,0.06,,,,,,,,,,,,,0.2,,,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.272979554607602,3066.05101663759,157.656571234688,671.111835909373,972.929794721877,,43.0478121919586,126.38057127315099,36.9840979137013,90.63657131710829,9.21866937641816,,,,,12.6289387599794,84.48167336549379,12.7474775353438,48.509714226057994,2.3525387726171,0.255314285400305,,,,,,,5.45734285043152,,,,0.993902039594045,154.100407973756,6.7886244814474,13.326493861162401,1.7963183651378603,7.23086529723007,1.76440407946282,0.515187754468473,2.26135509925984,0.36929387709687,2.26135509925984,0.460477550454122,1.4589387737160302,0.19148571405022896,1.36775510035878,0.205163265053817,1.4042285697016799,0.173248979378778,,,,,,,,,6.40565305334694,,2.3023877522706098,0.6337265298329,,,,,,,,,,,,,,,,,,,,,,,,,762772.0,
[17715],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,ST IVES GOLD MINE,-31.38,-31.38,121.8,121.8,SAE,,,s_KM138 [17715],BASALT [17715],,,,ARCHEAN [17715],,,,APHYRIC [17715] ,VOL,590.9,590.9,,,WR [17715] ,49.44,2.0,,15.01,,,,12.49,12.38,3.58,0.25,,0.77,1.55,0.26,,,,,,,,,,,,,0.0,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3684459307693,12580.070118303602,377.35249759438204,166.824825740753,1928.6795197146803,,43.0430869150316,71.5317867136978,57.54290748119929,98.81506181254231,15.6457181203192,,,,,18.6865631449722,442.782751876884,40.240350473059394,142.517907925419,6.8108975837660894,0.6349562204821999,,,,,,,1.5576269783703998,,,,0.590310861229545,92.91195320024691,10.1493783367702,22.4963004678654,3.47737742623455,15.9086296803626,4.519102475463161,1.62211471951312,6.2652320817892,1.05164624017364,6.5529466191952,1.34928196852467,4.2710727018373005,0.5655078838669589,3.9734369734862596,0.600232052174579,3.21942646166365,0.42165061516396096,,,,,,,,,9.93607273145192,,1.88998687502905,0.625035029537165,,,,,,,,,,,,,,,,,,,,,,,,,762773.0,
[17715],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,ST IVES GOLD MINE,-31.38,-31.38,121.8,121.8,SAE,,,s_LB318 [17715],BASALT [17715],,,,ARCHEAN [17715],,,,APHYRIC [17715] ,VOL,222.5,222.5,,,WR [17715] ,48.08,1.17,,14.18,,,,11.39,6.08,9.93,0.13,,0.09,3.74,0.09,,,,,,,,,,,,,0.01,,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.527803050575294,5329.89758837132,232.666909886903,148.678571428571,978.3245931530851,,59.2070526566595,137.330036142286,4.98042825695417,98.3117575757576,16.1273381294964,,,,,0.270299692622951,117.023499820338,29.1010909090909,74.1076576576577,3.3993155373032202,0.0,,,,,,,0.29801265822784806,,,,0.11476551022714399,21.8990665836963,3.9523838818825,10.5029287504475,1.66490238836968,8.53269293257514,2.9024688199552298,0.9641892531876141,3.80315632011967,0.691098247809762,4.4966268501687905,1.00694472361809,2.9481954887218,0.43125372146873997,2.78166989351404,0.4168,1.91500433651344,0.22972483069977398,,,,,,,,,0.36320414521809796,,0.383909796314258,0.12474545857332699,,,,,,,,,,,,,,,,,,,,,,,,,762774.0,
[17715],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,ST IVES GOLD MINE,-31.38,-31.38,121.8,121.8,SAE,,,s_LB322 [17715],BASALT [17715],,,,ARCHEAN [17715],,,,APHYRIC [17715] ,VOL,230.5,230.5,,,WR [17715] ,47.85,1.12,,13.92,,,,11.81,7.45,8.0,0.14,,0.11,3.63,0.09,,,,,,,,,,,,,0.01,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4435643564357,4848.1114414712,224.589565851879,145.275510204082,1140.77120015232,,62.04574696211579,133.276012935134,52.676405843506096,100.891151515152,17.4625899280576,,,,,0.41559221311475397,128.463959755659,29.8265454545455,73.7968468468469,3.0190171115674196,0.0,,,,,,,1.18283544303797,,,,0.0834312351678156,24.037896701929103,4.39865579821593,11.5193412101683,1.78539563862928,8.87984971567831,2.90035177486409,1.01137340619308,3.77279730740464,0.6989549436795999,4.55469228771748,1.01929145728643,2.99917293233083,0.43802844856103207,2.8278509196515,0.4257,1.91201214223764,0.16441625282167,,,,,,,,,0.367330262801409,,0.402129970902037,0.11736863092600802,,,,,,,,,,,,,,,,,,,,,,,,,762775.0,
[17715],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - KAMBALDA DOMAIN,ST IVES GOLD MINE,-31.38,-31.38,121.8,121.8,SAE,,,s_LB372 [17715],BASALT [17715],,,,ARCHEAN [17715],,,,APHYRIC [17715] ,VOL,127.3,127.3,,,WR [17715] ,48.379,1.101,,13.568,,,,12.43,9.675,6.7989999999999995,0.193,,1.3719999999999999,0.659,0.091,,,,,,,,,,,,,0.264,,,3.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0,150.0,,,57.1,113.0,88.0,84.0,19.3,,,,,51.3,354.0,27.6,72.0,3.0,5.0,,,,,,,2.0,,,,2.92,116.0,8.1,12.7,2.05,9.4,2.93,1.1,4.67,0.76,4.8,1.04,3.12,0.43,3.22,0.46,2.2,0.2,,,,,,,,,8.0,,0.53,0.2,,,,,,,,,,,,,,,,,,,,,,,,,762776.0,
[17717],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),WEST AUSTRALIAN CRATON / YILGARN CRATON / EASTERN GOLDFIELDS SUPERTERRANE / KALGOORLIE TERRANE - NORSEMAN-WILUNA GREENSTONE BE,MOUNT KEITH,-27.17,-27.17,120.55,120.55,SAE,,,s_MKD256/229.55-229.8 [17717],BASALT [17717],,,,ARCHEAN [17717],,,,,VOL,,,,,WR [17717] ,60.08,0.84,,15.89,0.0,,,10.17,3.48,4.66,0.4,,0.99,3.03,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,21.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762898.0,
