NA2O(WT%),MGO(WT%),AL2O3(WT%),SIO2(WT%),P2O5(WT%),K2O(WT%),CAO(WT%),TIO2(WT%),MNO(WT%),FEOT(WT%),RB(PPM),V(PPM),CR(PPM),CO(PPM),NI(PPM),BA(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),TH(PPM),TECTONIC SETTING,longitude,latitude,AGE,PUBLICATION_YEAR
2.23,5.6,18.24,49.86,0.17,1.81,10.19,0.95,0.12,7.73,26.0,276.0,16.1,27.1,15.7,742.0,820.0,19.8,91.1,2.62,36.4,72.4,8.93,35.4,6.77,1.96,5.15,0.72,3.54,0.68,1.88,1.61,0.24,2.35,0.15,9.28,Continental arc,95.21,20.911,QUATERNARY,2016
3.68826,5.57877,18.70485,52.56618,0.21005,0.88371,8.48693,0.90485,0.14297,8.39,12.9367358571225,229.700961967255,51.7157753754903,34.0588309735537,37.9243807040417,456.318901740127,565.638931065897,18.35637479471,98.6603661054273,2.78674557529154,8.58055406823837,19.7620696038504,2.94165095825358,13.2730910074524,3.35640554317914,1.02547612753554,3.370283872375,0.524392813073705,3.11075,0.6336,1.74233333333333,1.56233333333333,0.2354,2.56271695182155,0.1613,0.859,Continental arc,-91.55,14.76,,2011
2.82,9.59,16.76,51.78,0.11,0.34,9.41,0.87,0.15,8.16,3.3,,615.0,,230.0,61.0,244.0,22.0,93.0,2.2,,,,9.6,2.9,,,,,,,,,,,,Continental arc,137.0,37.5,OLIGOCENE,1995
3.252,8.599,17.8,47.55,0.2253,1.139,11.6,0.9604,0.1782,7.5,50.1743787316443,272.7,260.460017969452,42.515931177314,159.762949956102,310.617813889315,459.30433125268,25.9138230190862,123.916784203103,8.45808805934434,20.722648891465,41.5452621743432,4.94200931739923,20.0720980533526,4.57152638610555,1.35158117398202,4.46678072816863,0.709129636911784,4.47419398354243,0.895310721884123,2.56638954869359,2.43531224078682,0.369916284093978,3.08800910545097,0.465547416940489,5.99029163468918,Continental arc,23.28,37.622,,2022
1.8,8.85,14.66,52.96,0.13,0.83,10.84,0.54,0.09,7.98,26.9,238.0,356.0,,81.0,180.0,195.0,15.6,52.0,2.2,7.4,16.6,,9.2,2.37,0.63,2.06,,,,,1.49,0.22,1.5,0.15,3.6,Continental arc,8.55,39.58,MIOCENE,2001
2.53,6.08,17.46,50.68,0.44,2.19,11.15,0.85,0.14,7.76,65.9,252.8,105.4,29.8,43.9,910.7,656.6,25.4,158.3,17.9,44.0,89.2,10.0,39.1,7.6,2.0,6.5,0.9,4.5,0.8,2.3,2.2,0.3,3.2,1.1,15.4,Continental arc,15.21,38.79,,2012
3.76,7.63,16.42,50.51,0.57,1.49,9.67,0.92,0.12,,28.0,,,,145.0,1265.0,2438.0,,,,,,,78.5,9.39,,,,,,,,,,,,Continental arc,134.0,35.25,CENOZOIC,1988
2.63,8.48,14.82,50.72,0.22,0.68,9.18,1.34,0.17,,11.4,145.0,410.0,,127.0,270.0,350.0,19.3,104.0,11.2,15.8,32.0,3.7,15.9,3.8,1.3,4.1,0.65,4.0,0.79,2.2,1.9,0.27,2.7,1.5,2.3,Continental arc,129.45,33.35,,2009
2.21,8.22,15.62,46.49,0.31,1.14,10.94,2.11,0.16,10.24,40.0,325.0,215.0,50.0,75.0,442.0,650.0,20.5,120.0,27.9,28.9,,,,,,,,,,,,,,,6.1,Continental arc,129.9,33.1,CENOZOIC,2009
2.023,5.303,18.493,51.709,0.095,0.233,11.019,0.774,0.168,,4.473,250.719,95.696,32.516,12.491,98.242,269.146,17.648,47.942,2.191,,,,,,,,,,,,,,,,,Continental arc,140.775,39.77,,2017
2.37,5.41,17.23,48.0,0.45,2.04,10.01,2.19,0.14,8.66518004010215,57.0,296.0,121.0,33.0,43.0,700.0,667.0,26.0,169.0,,,,,,,,,,,,,,,,,,Continental arc,-3.207,34.417,NEOGENE,2005
0.27,7.5,15.2,46.86,0.09,0.01,22.64,0.68,0.12,5.97,0.5,130.0,54.0,19.0,26.0,27.0,271.0,16.4,89.0,3.9,,,,,,,,,,,,,,,,2.293,Continental arc,27.195,36.585,,2007
2.37,9.67,13.42,50.46,0.21,0.85,11.6,0.95,0.17,,18.0,270.0,418.0,40.0,99.0,229.0,292.0,19.0,79.0,1.5,6.47,16.33,2.72,13.59,3.85,1.12,3.56,0.58,3.5,0.73,2.0,1.89,0.28,2.05,0.08,0.49,Continental arc,160.37,55.82,,2001
3.9,5.91,17.5,51.7,0.66,1.4,8.1,1.41,0.16,8.76,16.0,219.0,111.0,34.0,62.0,591.0,691.0,24.0,162.0,10.9,18.84,45.67,6.28,27.06,5.92,1.76,5.7,0.8,4.77,0.94,2.66,2.39,0.37,3.64,0.63,1.3,Continental arc,160.061,57.428,QUATERNARY,2010
3.91,6.84,16.88,49.13,0.52,1.53,8.53,1.77,0.16,8.84,13.11,204.5,197.2,,120.6,360.14,610.33,37.14,233.87,30.51,24.69,50.21,5.89,22.49,5.02,1.43,5.58,0.84,5.19,1.11,3.16,2.77,0.42,4.0,1.47,1.57,Continental arc,-87.98,14.98,,1997; 2004; 2009
3.69,9.4,14.16,46.05,0.41,2.31,9.18,1.88,0.28,,39.64,,,,,667.59,710.87,22.63,183.4,42.92,34.19,66.02,7.5,33.63,6.66,2.11,5.78,0.89,4.43,0.79,2.07,1.59,0.23,,2.68,4.52,Continental arc,131.87,43.77,CENOZOIC,2002
3.047,5.206,16.036,50.352,0.53,1.73,8.93,1.607,0.168,10.44,52.8106728,,110.429253,,39.6620636,426.453552,371.855896,38.5638046,231.747269,5.88695097,16.1786499,39.8587761,5.65633297,27.1399612,6.84050035,1.91581917,7.23786736,1.09152997,6.69036961,1.18197,3.75844073,3.92170167,0.606213272,4.83118153,0.38568607,1.76849484,Continental arc,160.365,55.812,,2015
2.55,6.81,16.56,52.01,0.12,0.93,10.5,0.77,0.14,,18.0,204.0,169.0,50.0,54.0,,340.0,20.0,83.0,,,,,,,,,,,,,,,,,,Continental arc,141.25,41.0,,1994
3.39,6.18,17.17,48.35,0.56,2.3,8.39,1.61,0.18,8.92,41.44,161.0,185.0,31.7,73.0,542.0,620.0,28.0,191.0,71.36,36.04,64.66,7.09,27.57,5.44,1.82,5.34,0.84,4.89,0.98,2.77,2.58,0.39,3.92,3.77,4.77,Continental arc,-86.882,16.123,,2020
2.03,7.31,17.91,49.68,0.087,0.15,10.15,0.75,0.181,10.4,5.4,268.0,119.0,,59.0,69.0,299.0,15.0,31.0,1.05,2.61,7.03,1.05,5.55,1.73,0.69,1.84,0.4,2.17,0.47,1.45,1.5,0.24,0.91,0.07,0.36,Continental arc,140.945,40.664,,2009
3.2,5.07,17.68,49.93,0.28,1.56,10.71,1.14,0.19,,32.0,277.0,26.0,,10.0,724.0,619.0,23.0,65.0,2.0,10.8,24.5,,15.6,3.9,1.25,,0.68,,0.75,,1.95,0.3,1.8,,2.0,Continental arc,174.065,-39.296,,1996; 1999
3.2,8.0,16.0,49.6,0.43,0.94,9.5,1.37,0.16,8.81,11.2,,267.0,,108.0,307.0,516.0,25.4,133.0,10.2,12.1,28.9,,16.7,4.38,1.37,4.41,,4.39,,2.4,2.06,,,,,Continental arc,-90.15,14.25,,1995
3.21,4.64,15.77,51.43,0.31,0.45,9.46,1.99,0.2,11.26,24.0,,31.0,31.0,13.0,0.0,436.0,26.0,132.0,12.0,14.4,33.7,,,4.4,1.2,,0.7,,,,1.9,0.4,3.0,0.7,2.1,Continental arc,133.17,35.58,MIOCENE,1994
2.6,7.46,18.27,50.33,0.089,0.471,10.8,0.784,0.157,,9.5,257.0,80.5,38.2,66.0,113.4,212.3,18.23,52.4,2.1,6.1,13.45,1.72,8.0,2.23,0.74,2.47,0.46,3.03,0.63,1.89,1.87,0.28,1.54,0.18,1.46,Continental arc,25.4,36.6,,2009
3.67,9.14,16.42,48.86,0.34,0.31,7.18,2.19,0.32,10.42,6.0,250.0,313.0,45.0,142.0,283.0,538.0,26.0,174.0,30.7,,,,,,,,,,,,,,,,,Continental arc,134.45,34.0,MESOZOIC,2004
3.419,4.508,16.737,51.001,0.542,1.836,8.129,1.693,0.144,10.03,52.3109398,,56.0476723,,43.1560974,470.371674,346.114807,37.306282,243.228775,5.95280886,17.1312122,42.1214523,5.92028618,28.2053032,7.05307579,1.9927659,7.42363787,1.10721707,6.77587223,1.18406057,3.75301862,3.92203546,0.606282234,5.23716259,0.385377705,2.00755501,Continental arc,160.372,55.816,,2015
3.31,5.52,17.9,49.92,0.36,1.01,8.96,1.2,0.16,8.97,17.6,227.0,131.0,28.3,45.2,452.0,634.0,24.7,126.0,6.42,13.8,31.6,4.49,20.2,4.66,1.59,4.76,0.76,4.51,0.92,2.51,2.47,0.37,3.2,0.41,1.23,Continental arc,-88.936,13.712,,2012
2.53,6.03,17.48,50.46,0.38,2.18,11.2,0.93,0.17,,61.0,259.0,52.0,34.0,41.2,943.0,799.0,27.0,159.0,22.0,45.0,95.4,11.2,50.0,8.47,2.19,7.0,0.98,5.26,1.0,2.65,2.42,0.375,3.93,1.296,14.83,Continental arc,15.216,38.794,HOLOCENE,2006
2.38,8.13,15.92,49.42,0.25,0.14,8.74,1.32,0.21,,1.94,228.0,344.0,,185.0,129.0,236.0,19.7,94.7,11.1,16.9,33.9,4.02,16.7,3.69,1.24,4.03,0.68,3.92,0.81,2.18,1.96,0.33,2.5,0.7,2.48,Continental arc,130.25,33.25,,2009
2.45,6.56,17.78,50.77,0.29,0.94,11.17,0.75,0.17,,8.0,,,,42.0,476.0,673.0,19.0,76.0,16.0,,,,,,,,,,,,,,,,,Continental arc,11.366,38.55,,1992
3.41,7.84,16.6,47.12,0.39,1.2,9.8,1.88,0.16,9.80794002462237,31.0,186.0,316.0,43.0,163.0,454.0,1106.0,21.0,136.0,,,,,,,,,,,,,,,,,,Continental arc,-3.207,34.417,NEOGENE,2005
2.79,8.39,15.97,52.05,0.25,0.73,8.98,1.12,0.16,8.62,15.7,,426.0,,124.0,149.0,414.0,22.0,128.0,7.5,,,,,,,,,,,,,,,,,Continental arc,137.5,35.75,NEOGENE,1993
2.179,6.145,16.531,52.237,0.115,0.226,9.568,0.827,0.169,,5.004,193.251,168.692,32.861,51.206,98.025,240.752,17.768,46.658,1.88,,,,,,,,,,,,,,,,,Continental arc,141.007,39.845,,2017
2.96571830702724,4.68482959686338,15.1905097014175,50.9600884688851,0.311651754297778,1.33708655876144,9.1685935457927,1.1963406052076,0.231225495124158,12.56,33.0,423.0,19.0,42.0,,925.0,397.0,23.0,89.0,,,30.0,2.0,,,,,,,,,,,,,28.0,Continental arc,-86.0,12.0,HOLOCENE,2020
2.68,6.35,16.91,51.56,0.32,2.13,10.15,0.91,0.16,,57.0,332.0,116.0,37.0,55.0,628.0,576.0,26.0,141.0,15.0,48.0,102.0,,37.0,,,,,,,,,,,,,Continental arc,15.21,38.79,,1993
3.61,4.65,17.95,51.13,0.47,2.1,9.01,1.18,0.16,,23.97,,,,,736.3,834.4,22.74,106.7,5.17,13.89,35.5,4.83,21.52,5.03,1.57,5.11,0.75,4.34,0.86,2.49,2.32,0.33,2.86,0.28,1.41,Continental arc,158.514,56.005,NEOGENE,2019
3.028,7.482,15.834,52.63,0.177,0.749,9.365,0.996,0.164,8.52,13.613,262.72,256.743,35.426,68.497,245.61,319.754,21.84,80.475,1.116,5.973,15.06,2.385,11.49,3.269,1.069,3.732,0.622,3.758,0.804,2.334,2.161,0.328,1.898,0.063,0.593,Continental arc,160.836,55.991,,2017
2.19,6.71,17.85,50.46,0.09,0.28,10.58,0.73,0.15,,3.4,,171.0,,,,198.0,,,,,,,,,,,,,,,,,,,,Continental arc,140.75,37.75,MIOCENE,1985; 1993
1.68,7.7,15.73,50.13,0.235,1.03,12.79,0.76,0.178,,28.215,336.063,147.602,35.436,37.313,238.752,596.517,19.599,57.0,5.432,18.84,37.613,4.691,18.39,4.151,1.229,4.115,0.598,3.345,0.66,1.82,1.834,0.282,1.4505,0.263,3.042,Continental arc,14.579,38.558,,2016
3.45,5.88,17.1,51.2,0.21,1.2,9.7,1.49,0.14,8.71,15.0,,256.0,,80.0,384.0,546.0,33.8,189.0,12.9,21.0,44.8,6.14,25.9,5.4,1.83,5.91,1.03,5.69,1.17,3.2,2.82,0.45,3.92,0.66,1.42,Continental arc,-86.67,14.9,QUATERNARY,1995; 2000; 2009
2.78,6.13,17.67,52.3,0.114,0.6,10.73,0.847,0.155,,18.3,253.0,97.0,34.0,216.0,110.0,191.0,20.43,83.9,3.3,7.39,16.81,2.13,9.26,2.41,0.72,2.94,0.5,3.44,0.76,2.21,1.95,0.31,2.1,0.2,3.3,Continental arc,25.4,36.6,,2009
3.24,4.92,18.22,49.82,0.38,1.76,11.03,0.96,0.19,9.47,60.0,318.0,16.0,,5.0,487.0,586.0,27.0,100.0,3.75,22.58,44.94,5.51,24.18,5.24,1.43,4.35,0.64,3.82,0.76,2.08,1.89,0.27,2.43,0.21,6.16,Continental arc,174.0,-39.0,PLEISTOCENE,2021
3.6,7.57,17.11,49.96,0.44,1.62,7.25,1.56,0.13,,47.0,186.0,206.0,,135.0,364.0,490.0,24.0,233.0,16.0,,,,,,,,,,,,,,,,,Continental arc,133.1,35.5,MIOCENE,1997
2.28,5.61,17.76,52.34,0.353,1.74,11.16,0.85,0.13,,46.47157114,248.0653691,130.0100896,26.73067933,32.40885992,404.8868803,677.4972449,23.34455488,85.12386282,14.60694161,27.40385981,47.21668707,6.258860623,25.48710611,5.156132039,1.361076949,4.736624489,0.72828029,4.303671926,0.844961168,2.269213312,2.091310644,0.331210431,2.220204882,0.744974573,4.736165523,Continental arc,14.527,38.582,,2016
2.15,6.19,17.14,50.63,0.13,0.56,11.37,0.82,0.18,9.3,13.0,250.0,16.0,,0.0,197.0,311.0,18.3,58.0,2.68,6.9,15.9,2.27,10.2,2.69,0.9,2.71,0.49,3.01,0.62,1.79,1.75,0.27,1.67,0.18,1.54,Continental arc,176.515,-38.273,,2014
4.18,5.7,17.59,49.77,0.36,0.58,9.4,1.67,0.2,9.81,9.5,,,,,182.0,832.0,14.7,66.8,3.11,10.2,20.8,2.76,11.6,2.71,0.94,2.86,0.51,3.07,0.56,1.6,1.63,0.24,1.9,0.22,2.61,Continental arc,72.63,36.125,PALEOGENE,2004
2.07,8.59,15.6,48.0,0.09,0.3,13.5,0.99,0.18,9.9,12.2,320.0,225.0,,84.0,205.0,298.0,17.4,65.0,2.9,4.64,11.86,,8.62,2.63,0.94,2.83,,3.1,,1.56,1.44,,1.39,,0.33,Continental arc,-85.5,12.0,,1986; 1990; 1994; 2001
3.52,6.87,16.57,48.56,0.66,1.63,7.91,2.09,0.14,9.35,36.4,,,,75.9,642.0,1216.0,20.7,176.0,44.3,,,,,,,,,,,,,,,,,Continental arc,134.75,35.25,QUATERNARY,1991
2.92,8.77,15.1,45.87,0.46,1.01,9.72,2.49,0.18,12.13,20.0,237.0,362.0,49.0,204.0,370.0,580.0,26.0,196.0,35.8,,,,,,,,,,,,,,,,,Continental arc,134.45,34.0,MESOZOIC,2004
2.01,8.75,13.78,48.76,0.08,0.06,12.04,1.03,0.19,,5.2,308.5,407.0,49.9,139.0,,90.5,,53.5,,4.14,10.6,,,2.0,0.72,,0.5,,,,2.11,0.27,,,0.5,Continental arc,140.75,37.75,CENOZOIC,1974; 1980; 2000
2.98,7.9,15.37,51.67,0.27,1.54,10.63,0.97,0.17,8.92,19.0,282.0,222.0,,38.0,542.0,640.0,16.8,73.0,1.14,8.2,20.6,3.1,15.1,3.74,1.17,3.48,0.521,2.97,0.582,1.57,1.5,0.22,2.19,0.074,1.03,Continental arc,161.4,56.65,,2019
3.06,4.67,15.28,48.37,1.33,1.33,8.25,2.36,0.21,11.68,10.6,236.0,84.0,35.0,35.0,648.0,870.0,36.52,250.0,23.53,37.75,105.91,12.26,51.6,10.74,2.88,9.55,1.27,6.29,1.2,3.17,2.7,0.4,5.13,1.08,1.48,Continental arc,139.0,47.5,EOCENE,2005
2.05,7.04,15.63,52.87,0.08,0.79,10.17,0.67,0.15,,36.0,,447.0,,123.0,174.0,199.0,20.0,69.0,3.0,10.0,28.0,,8.0,,,,,,,,,,,,,Continental arc,8.55,39.58,CENOZOIC,1997
2.24,6.93,16.4,47.7,0.09,0.11,12.3,1.22,0.18,10.8,5.0,255.0,136.0,,70.0,126.0,332.0,,,,,,,,,,,,,,,,,,,,Continental arc,-85.98,11.97,,1984
3.21,4.76,17.54,51.23,0.22,0.42,9.22,1.33,0.24,11.83,5.66,,,,,164.0,413.0,29.2,60.3,1.2,4.77,13.2,2.34,12.6,3.85,1.25,4.67,0.749,4.74,0.985,2.73,2.74,0.415,1.95,0.065,0.304,Continental arc,158.156,52.5,,2014
3.44,6.33,17.7,51.9,0.12,0.58,10.24,1.09,0.11,6.23,13.0,195.0,330.0,34.0,162.0,83.0,144.0,24.5,96.0,3.3,5.7,14.5,,10.4,,1.07,3.8,,4.3,,2.6,2.35,,,,1.6,Continental arc,-75.83,-46.5,,1999
3.55,5.26,16.7,49.32,1.09,3.94,6.15,1.72,0.15,,97.0,110.0,62.0,16.0,73.0,1378.0,1202.0,18.0,364.0,100.0,108.0,187.0,15.4,63.8,10.4,2.99,9.24,1.11,5.52,0.84,1.89,0.83,0.12,7.42,7.44,,Continental arc,131.5,43.67,MIOCENE,2008
2.34,6.31,17.75,51.06,0.1,0.55,11.86,0.8,0.19,,13.0,277.0,79.0,,27.0,212.0,372.0,19.0,52.0,1.0,6.1,14.0,,10.8,2.53,0.83,,0.41,,,,1.58,0.24,1.36,0.2,1.3,Continental arc,176.28,-38.12,,1993
3.92,6.87,14.37,49.99,0.2,1.13,10.2,0.84,0.34,9.39,,225.0,80.0,28.0,23.0,,,,,,,,,,,,,,,,,,,,,,Continental arc,99.35,0.6,,1982
2.95,6.86,17.6,50.92,0.26,0.73,10.45,0.95,0.16,,18.0,350.0,295.0,39.0,68.0,300.0,422.0,17.0,116.0,3.0,7.9,18.9,,12.4,3.65,1.25,3.9,0.66,,,,2.22,0.31,2.1,0.15,1.1,Continental arc,158.0,52.5,,1994
3.02,6.76,16.46,52.05,0.46,1.046,8.69,1.51,0.16,8.83,27.1,,265.0,,95.0,217.0,577.0,22.2,159.0,12.6,,,,,,,,,,,,,,,,,Continental arc,137.5,35.75,,2000
3.15,7.98,17.16,49.75,0.32,0.71,9.45,1.77,0.16,9.55,9.0,290.0,240.0,36.0,132.0,242.0,851.0,19.0,145.0,,13.0,26.2,,14.9,2.95,1.2,3.37,0.48,,,,2.4,,3.24,0.46,0.83,Continental arc,173.0,64.5,MIOCENE,1999
2.49,5.81,17.89,50.64,0.22,0.51,11.24,1.14,0.2,9.88,,,,,,182.498,584.102,15.44,46.234,,5.635,14.271,,10.364,2.792,0.995,2.827,0.439,2.538,0.543,1.528,1.381,0.206,,,0.584,Continental arc,138.3,36.1,,2009
3.58,4.55,17.5,52.1,0.415,1.37,8.71,1.47,0.18,9.72,35.8,226.0,21.5,32.5,7.5,242.0,321.0,38.3,217.0,15.9,21.2,50.9,,26.2,,,,,,,,,,,,5.9,Continental arc,109.21,-7.24,,
3.93,4.82,18.03,50.12,0.54,2.64,7.52,2.18,0.11,,51.0,173.0,33.0,23.0,42.0,1159.0,798.0,22.0,231.0,43.0,41.0,105.0,,36.0,,,,,,,,,,,,,Continental arc,8.5,40.5,PLIOCENE,1990
3.22,9.4,16.28,50.41,0.28,0.9,9.06,1.1,0.15,,17.0,250.0,343.0,43.0,167.0,340.0,547.0,20.0,92.0,3.5,10.1,23.8,3.6,16.6,4.1,1.28,3.7,0.59,3.4,0.66,1.91,1.79,0.26,2.38,0.22,1.24,Continental arc,158.07,53.93,,2000; 2021
2.4,9.7,13.65,51.45,0.21,0.88,11.68,0.95,0.17,,17.0,295.0,376.0,39.0,92.0,248.0,284.0,20.0,77.0,2.8,6.1,13.0,,9.7,2.83,0.92,3.2,0.55,,,,1.92,0.27,,,0.48,Continental arc,160.37,55.82,,2000
1.83,11.62,13.83,44.74,0.37,1.91,11.59,1.13,0.15,8.94,31.9,219.0,442.0,44.5,242.0,862.0,1134.0,25.9,134.0,12.1,66.0,122.0,16.4,64.7,12.1,3.24,8.44,1.13,5.1,0.91,2.39,1.94,0.28,3.14,0.69,11.0,Continental arc,95.3,22.22,QUATERNARY,2016
2.48,5.68,17.51,50.98,0.35,2.01,10.79,0.88,0.16,,52.0,292.0,36.0,39.0,29.0,768.0,687.0,25.0,132.0,15.0,51.0,85.0,,28.0,,,,,,,,,,,,,Continental arc,15.21,38.79,,1993
3.24,8.61,16.84,49.77,0.24,0.88,9.6,1.2,0.16,,12.0,285.0,283.0,44.0,127.0,326.0,518.0,23.0,92.0,3.5,9.1,21.9,3.3,15.8,4.1,1.3,3.8,0.61,3.6,0.72,2.1,1.89,0.29,2.33,0.23,1.26,Continental arc,158.07,53.93,,2000
3.04,8.96,15.01,48.41,0.36,1.47,9.36,1.77,0.16,11.45,19.099622559283,400.452728972256,325.386868282938,63.0864061380413,98.7219244206054,569.094774604519,697.23906834296,32.74967963673,220.054763597574,37.2691634364394,34.211194053549,71.5935331535316,8.77717007264399,38.3575717834116,7.86489949278649,2.78988767643434,,1.07420457234557,6.11055323917074,1.12921761881909,3.24438038856615,2.66364975244204,0.378899520272523,4.76549023690111,1.91303051307381,2.42544393549694,Continental arc,130.25,33.5,CENOZOIC,1996; 2003; 2020
2.76,11.2,12.36,51.64,0.23,1.42,8.74,0.9,0.16,,,,1068.0,40.0,213.0,816.0,707.0,,,,9.77,24.3,,15.6,4.1,1.14,,0.52,,,,1.5,0.223,2.11,0.08,0.84,Continental arc,159.2,57.2,,1999; 2000
2.98,4.6,16.48,49.24,0.72,1.33,7.98,3.23,0.21,,,300.5,28.0,,55.0,,428.8,,,,,,,,,,,,,,,,,,,,Continental arc,130.25,33.25,,2005
3.0,5.4,18.3,50.7,0.1,0.6,10.0,1.1,0.2,10.7,8.8,,,,,274.0,461.0,19.5,47.0,0.0,,,,,,,,,,,,,,,,,Continental arc,140.488,39.04,,2004
2.86,5.36,18.53,52.94,0.21,1.8,9.55,0.79,0.15,,51.0,,,,32.0,637.0,635.0,22.0,129.0,20.0,,65.0,,,,,,,,,,,,,,,Continental arc,15.21,38.79,,1993
3.6,7.6,15.51,49.08,0.16,0.89,7.67,1.86,0.15,9.76,23.9160999317429,,,,,90.0535652250265,290.925353545603,26.2685276081509,151.359786638351,8.44053067517174,5.92248577998306,14.9764008229457,2.5369115333414,12.045413288152,3.62610432046472,1.26618661503086,4.5383032796805,0.753358344426964,4.63814595183347,0.889507442817379,2.47791359070556,2.22376860704345,0.310117390778168,4.76521844366453,0.714555718395123,0.714895809685112,Continental arc,137.5,35.6,PERMIAN,2009
2.76,6.41,16.45,52.91,0.14,0.72,10.3,0.86,0.18,8.55,9.18,281.0,214.0,,33.0,186.0,414.0,18.84,62.0,1.47,5.37,12.31,1.76,8.64,2.69,0.92,2.93,0.51,3.17,0.66,1.85,1.67,0.27,1.69,0.1,0.75,Continental arc,159.62,54.02,,2004
3.004,5.263,15.973,50.369,0.531,1.748,8.789,1.598,0.164,10.19,53.1842766,,108.564453,,38.9505424,434.399139,366.73288,38.3492241,233.592224,5.95913744,16.3776398,40.6156273,5.72839308,27.4751911,6.90315151,1.92509317,7.29761982,1.09656751,6.772439,1.19265842,3.77507734,3.96048641,0.60695827,4.91383934,0.389780074,1.80372477,Continental arc,160.372,55.816,,2015
2.56,4.61,16.75,51.37,0.17,1.32,9.49,0.74,0.21,8.05,34.0,249.0,23.0,,33.0,865.0,477.0,24.6,85.0,1.65,8.9,17.98,2.84,13.75,3.62,1.06,3.73,0.6,3.71,0.73,2.13,2.28,0.34,2.39,0.11,1.42,Continental arc,-86.855,12.55,NEOGENE,2011
2.01,6.03,16.07,52.14,0.08,0.18,10.61,0.93,0.21,10.87,2.68,345.0,,,,63.0,187.0,21.0,36.2,1.28,2.68,7.17,1.13,5.74,1.86,0.763,2.69,0.472,3.06,0.747,2.21,2.05,0.311,1.11,0.087,0.409,Continental arc,140.75,38.25,MIOCENE,2015
3.21,8.53,16.61,50.5,0.3,1.11,8.62,1.37,0.13,8.61,29.2,,,,156.1,419.0,698.0,21.8,129.0,12.3,25.3,46.9,,,4.6,1.5,,,,,,2.2,0.5,2.8,,3.7,Continental arc,133.57,35.38,QUATERNARY,2000
2.3,6.86,16.4,48.2,0.11,0.14,12.5,1.22,0.18,,10.0,,,,,153.0,300.0,,30.0,,,,,,,,,,,,,,,,,,Continental arc,-86.03,11.92,QUATERNARY,1985
3.23,9.08,14.78,50.01,0.28,1.21,9.87,0.98,0.16,8.980004,22.0,285.0,453.0,45.0,116.0,470.0,517.0,22.9564,77.0,0.0,0.0,26.0,0.0,,,,,,,,,,,,,31.0,Continental arc,160.859,56.42,,2018
3.04,7.62,14.96,48.42,0.09,0.1,10.97,1.25,0.17,,,,,,,70.8,168.0,,,,2.78,7.95,,7.68,2.97,1.07,4.03,,4.93,,2.92,2.81,0.429,,,,Continental arc,135.75,34.1,,1977
3.49,5.87,16.39,52.22,0.25,0.94,8.2,1.86,0.14,9.39,11.0,167.0,240.0,46.0,150.0,425.0,496.0,22.0,146.0,19.0,19.0,37.0,,17.0,,,,,,,,,,,,,Continental arc,9.7,40.38,PLIOCENE,2002
2.54,5.39,18.31,51.97,0.17,0.61,10.4,1.13,0.2,9.27,5.75,,,,,204.0,520.0,24.9,65.2,1.45,5.64,14.8,2.43,12.4,3.55,1.27,4.18,0.71,4.51,0.924,2.64,2.57,0.394,1.89,0.081,0.389,Continental arc,158.162,52.461,,2014
2.51,6.73,17.38,52.58,0.18,0.91,8.74,0.86,0.16,8.82,26.6,,,42.2,68.2,315.0,396.0,21.4,85.1,2.58,9.57,22.4,2.96,13.3,3.42,1.07,3.86,0.631,3.91,0.817,2.42,2.3,0.354,2.49,0.161,0.641,Continental arc,140.46,38.125,,
3.45,5.41,17.46,52.21,0.53,1.61,7.96,1.4,0.17,9.34,23.9,210.0,113.0,34.0,80.0,493.0,698.0,29.45,153.0,11.57,22.14,45.27,5.73,25.56,6.18,1.9,5.79,0.93,5.61,1.11,2.9,2.63,0.41,3.36,0.63,1.89,Continental arc,140.0,51.5,OLIGOCENE,2005
2.67,5.86,18.19,51.78,0.15,0.35,9.62,0.87,0.18,8.79,4.56,224.0,,,,158.0,329.0,19.4,57.2,3.0,5.57,13.7,1.93,9.34,2.36,0.981,3.1,0.493,2.98,0.679,1.96,1.81,0.301,1.58,0.168,0.632,Continental arc,140.75,38.25,MIOCENE,2015
3.92,8.76,14.94,48.8,0.49,1.41,8.27,2.25,0.11,,9.0,197.0,210.0,49.0,195.0,1142.0,828.0,23.0,192.0,37.0,43.0,91.0,,,,,,,,,,,,,,,Continental arc,8.5,40.5,PLIOCENE,1990
4.28,9.97,14.12,49.28,0.98,1.41,7.75,1.91,0.16,9.12,45.0,178.0,386.0,,219.0,887.0,859.0,19.0,223.0,47.0,42.1,78.0,8.78,33.6,6.4,2.18,5.27,0.71,3.97,0.62,1.75,1.61,0.2,4.81,,7.3,Continental arc,8.83,39.78,NEOGENE / CENOZOIC,1996; 2000; 2013
3.48,6.58,16.05,52.86,0.17,0.88,9.0,0.97,0.17,8.4,14.0,246.0,159.0,,47.0,334.0,321.0,19.0,95.0,1.0,3.0,11.0,,8.0,,,,,,,,,,,,,Continental arc,160.63,56.05,HOLOCENE,1994
