Craton,REFERENCE,SAMPLE_ID,ROCK_NAME,LATITUDE,LONGITUDE,MIN_AGE,AGE,MAX_AGE,C_MIN_AGE,C_AGE,C_MAX_AGE,Arc_probability3,CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T0824-2 L,BASALT,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.000944553,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T0824-2 L,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,48.0,1.6,,11.4,,,,14.14,9.9,5.4,0.2,,0.3,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,165.0,,,,,,,,,,,,1.0,139.0,18.0,131.0,11.0,,,,,,,,,,,,,8.0,15.3,36.4,4.81,21.8,5.28,1.53,5.24,0.8,4.56,0.88,2.41,,1.98,0.29,2.8,0.8,,,,,,,,,,,1.19,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T0829-3 L,BASALT,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.000225381,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T0829-3 L,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,49.3,2.1,,13.1,,,,15.18,9.1,5.2,0.2,,0.3,2.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,55.0,,,,,,,,,,,,5.0,228.0,20.0,145.0,11.6,,,,,,,,,,,,,102.0,14.3,34.3,4.82,22.3,5.68,1.83,5.77,0.89,4.96,0.97,2.58,,2.15,0.31,3.1,0.8,,,,,,,,,,,1.13,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1011 L,BASALT,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.002786846,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1011 L,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,46.0,1.6,,10.2,,,,11.86,14.7,3.6,0.2,,0.1,1.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,54.0,,,,,,,,,,,,9.0,214.0,21.0,101.0,8.4,,,,,,,,,,,,,49.0,11.74,24.83,3.7,16.21,4.31,1.4,4.37,0.72,4.15,0.85,2.24,,2.0,0.29,2.9,0.6,,,,,,,,,,,0.72,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1025 L,BASALT,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,3.11383e-05,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1025 L,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,45.3,2.2,,12.6,,,,15.85,7.2,4.6,0.2,,0.1,2.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,65.0,,,,,,,,,,,,4.0,125.0,19.0,121.0,11.4,,,,,,,,,,,,,57.0,14.93,34.69,5.01,21.78,5.6,1.64,4.97,0.8,4.47,0.82,2.16,,2.02,0.29,3.3,0.8,,,,,,,,,,,1.21,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T0825-1 M,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.187375039,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T0825-1 M,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,50.1,1.0,,13.3,,,,12.83,9.1,6.4,0.2,,0.1,2.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,126.0,,,,,,,,,,,,1.0,113.0,22.0,74.0,3.3,,,,,,,,,,,,,58.0,4.19,11.2,1.67,8.64,2.78,0.97,3.85,0.71,4.55,1.02,2.94,,2.87,0.44,1.8,0.4,,,,,,,,,,,0.34,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T0826-1 M,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.004347296,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T0826-1 M,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,50.5,0.9,,14.2,,,,11.3,11.8,6.5,0.2,,0.2,1.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,205.0,,,,,,,,,,,,2.0,130.0,19.0,60.0,2.3,,,,,,,,,,,,,32.0,3.42,8.85,1.38,6.72,2.16,0.82,3.17,0.58,3.9,0.85,2.47,,2.44,0.38,1.4,0.3,,,,,,,,,,,0.32,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T0826-3 M,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.020434003,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T0826-3 M,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,49.7,0.9,,14.1,,,,11.6,10.3,7.5,0.2,,0.1,1.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,204.0,,,,,,,,,,,,2.0,114.0,19.0,63.0,2.3,,,,,,,,,,,,,27.0,3.22,8.5,1.3,6.68,2.35,0.84,3.2,0.59,3.97,0.85,2.51,,2.43,0.37,1.5,0.3,,,,,,,,,,,0.29,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T0826-4 P,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.110197008,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T0826-4 P,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,50.5,0.9,,13.8,,,,11.35,11.8,6.8,0.2,,0.1,1.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,205.0,,,,,,,,,,,,1.0,113.0,16.0,63.0,2.2,,,,,,,,,,,,,19.0,2.79,7.47,1.15,5.93,2.12,0.6,2.93,0.54,3.56,0.8,2.29,,2.21,0.33,1.5,0.4,,,,,,,,,,,0.27,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T0826-5 P,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.074442349,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T0826-5 P,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,50.4,0.9,,14.8,,,,10.53,11.1,7.2,0.2,,0.1,2.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,204.0,,,,,,,,,,,,3.0,137.0,19.0,62.0,2.3,,,,,,,,,,,,,32.0,3.24,8.52,1.31,6.84,2.31,0.84,3.31,0.6,3.8,0.86,2.54,,2.42,0.35,1.4,0.3,,,,,,,,,,,0.28,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T0826-6 P,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.003163514,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T0826-6 P,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,48.9,0.9,,14.4,,,,10.91,13.5,6.0,0.2,,0.1,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,205.0,,,,,,,,,,,,2.0,104.0,19.0,44.0,2.3,,,,,,,,,,,,,20.0,3.6,9.05,1.36,6.93,2.43,0.93,3.25,0.58,3.86,0.86,2.56,,2.26,0.35,1.1,0.3,,,,,,,,,,,0.29,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T0827-1 P,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.02091462,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T0827-1 P,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,50.6,0.9,,14.2,,,,11.6,11.3,6.5,0.2,,0.2,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,119.0,,,,,,,,,,,,2.0,111.0,17.0,56.0,2.1,,,,,,,,,,,,,24.0,2.93,7.63,1.21,6.18,2.06,0.77,2.91,0.53,3.57,0.78,2.28,,2.01,0.32,1.3,0.3,,,,,,,,,,,0.24,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1015 L,basalt,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.004935362,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1015 L,basalt,2700000000.0,2700000000.0,PALEO,,,,,basalt,,,,,WR,46.2,1.1,,15.4,,,,13.3,8.4,8.0,0.2,,0.2,2.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,162.0,,,,,,,,,,,,4.0,98.0,25.0,58.0,2.9,,,,,,,,,,,,,54.0,1.82,4.26,0.93,5.47,2.13,0.75,3.19,0.66,4.49,1.0,2.8,,2.65,0.41,1.8,0.2,,,,,,,,,,,0.18,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1018,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.947387636,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1018,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,49.6,1.0,,14.0,,,,14.11,7.3,8.1,0.2,,0.1,1.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,167.0,,,,,,,,,,,,1.0,80.0,23.0,55.0,6.32,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,1.7,0.2,,,,,,,,,,,0.19,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1019-1,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.002208218,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1019-1,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,51.0,1.0,,14.5,,,,12.3,7.8,5.6,0.2,,0.2,1.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,146.0,,,,,,,,,,,,4.0,98.0,26.0,54.0,7.94,,,,,,,,,,,,,38.0,2.73,7.29,1.18,6.32,2.18,0.87,3.08,0.59,4.14,0.9,2.6,,2.56,0.38,1.7,0.2,,,,,,,,,,,0.17,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1019-2,basalt,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.002471203,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1019-2,basalt,2700000000.0,2700000000.0,PALEO,,,,,basalt,,,,,WR,48.8,1.0,,14.3,,,,12.93,10.0,6.8,0.2,,0.2,1.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,153.0,,,,,,,,,,,,3.0,29.0,24.0,56.0,7.15,,,,,,,,,,,,,31.0,3.68,8.71,1.53,7.94,2.76,1.04,3.58,0.67,4.65,1.01,2.88,,2.85,0.44,1.6,0.2,,,,,,,,,,,0.18,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1019-3,basalt,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.000193358,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1019-3,basalt,2700000000.0,2700000000.0,PALEO,,,,,basalt,,,,,WR,49.8,0.9,,13.9,,,,11.67,10.9,6.8,0.2,,0.2,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,152.0,,,,,,,,,,,,3.0,107.0,22.0,54.0,7.25,,,,,,,,,,,,,29.0,3.08,7.98,1.39,7.15,2.42,0.92,3.19,0.62,4.4,0.94,2.69,,2.83,0.43,1.5,0.2,,,,,,,,,,,0.16,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1019-4,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.000545383,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1019-4,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,48.5,1.0,,14.2,,,,12.16,10.6,6.9,0.2,,0.1,2.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,160.0,,,,,,,,,,,,2.0,107.0,23.0,56.0,6.88,,,,,,,,,,,,,22.0,3.32,8.77,1.42,7.25,2.31,0.88,3.1,0.58,3.93,0.85,2.44,,2.57,0.38,1.6,0.2,,,,,,,,,,,0.12,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T1019-5,THOLEIITE,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,0.004348332,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T1019-5,THOLEIITE,2700000000.0,2700000000.0,PALEO,,,,,THOLEIITE,,,,,WR,47.4,1.3,,14.6,,,,13.42,8.4,9.0,0.2,,0.1,2.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,174.0,,,,,,,,,,,,1.0,53.0,30.0,71.0,5.97,,,,,,,,,,,,,15.0,3.07,8.02,1.34,6.88,2.31,0.85,3.07,0.58,3.96,0.87,2.54,,2.65,0.39,2.0,0.2,,,,,,,,,,,0.39,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,
