Craton,REFERENCE,SAMPLE_ID,ROCK_NAME,LATITUDE,LONGITUDE,MIN_AGE,AGE,MAX_AGE,C_MIN_AGE,C_AGE,C_MAX_AGE,Arc_probability3,CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",546735,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.000668212,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,546735,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,46.19,1.53,,7.53,,,,15.9,8.2,14.4,0.27,,1.4,0.83,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,844.0,,,101.5,784.0,100.0,171.0,,,,,,31.0,49.4,14.1,57.6,7.1,,,,,,,,,,,,8.73,230.0,8.0,21.6,2.9,13.2,3.3,0.7,3.3,0.5,2.7,0.6,1.4,,1.1,0.1,2.1,0.43,,,,,,,,,5.2,,0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",626174,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.002795663,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,626174,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,46.22,1.2,,6.44,,,,14.42,8.51,15.89,0.23,,2.69,0.45,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,1305.0,,,87.0,823.0,106.0,100.0,,,,,,22.0,46.0,14.0,67.0,4.0,,,,,,,,,,,,,370.0,3.8,10.8,1.7,8.2,2.6,0.8,2.8,0.5,2.8,0.5,1.5,,1.3,0.2,,,,,,,,,,,8.0,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",626183,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.27123332,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,626183,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,45.04,1.48,,6.88,,,,14.17,7.42,15.61,0.23,,3.55,0.36,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,904.0,,,87.0,731.0,192.0,110.0,,,,,,43.0,65.0,16.2,75.0,4.0,,,,,,,,,,,,,310.0,7.5,19.1,2.8,13.0,3.3,1.1,3.4,0.6,3.1,0.6,1.7,,1.4,0.2,,,,,,,,,,,5.0,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",626185,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.025826076,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,626185,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,47.43,2.12,,13.23,,,,11.74,7.31,6.37,0.22,,0.55,3.32,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,31.0,,,59.0,75.0,207.0,137.0,,,,,,9.4,252.0,23.8,118.0,8.0,,,,,,,,,,,,,170.0,10.2,25.8,3.8,18.0,4.6,1.3,5.0,0.8,4.5,0.9,2.5,,2.1,0.3,,,,,,,,,,,8.0,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",626452,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.000109231,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,626452,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,45.65,3.09,,10.27,,,,10.78,9.23,4.91,0.32,,0.53,4.08,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0,18.0,,,65.5,69.9,227.0,184.0,,,,,,77.2,347.0,25.5,145.5,29.9,,,,,,,,,,,,2.27,560.0,26.3,60.2,,,,,,,,,,,,,3.9,1.89,,,,,,,,,4.0,,2.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",626454,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.000218869,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,626454,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,47.06,1.47,,5.09,,,,12.25,14.92,10.96,0.21,,0.05,1.53,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,1020.0,,,67.5,338.0,578.0,87.0,,,,,,8.6,239.0,13.8,51.0,10.8,,,,,,,,,,,,0.09,20.0,11.4,26.4,,,,,,,,,,,,,1.7,0.69,,,,,,,,,2.0,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",626455,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.000368894,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,626455,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,46.19,2.36,,12.93,,,,12.08,8.31,7.2,0.31,,0.25,2.21,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.0,887.0,,,104.5,584.0,329.0,167.0,,,,,,19.8,391.0,27.7,107.5,11.1,,,,,,,,,,,,0.67,200.0,11.2,29.1,,,,,,,,,,,,,3.0,0.67,,,,,,,,,2.3,,0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",626474,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,3.33032e-05,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,626474,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,48.22,0.9,,14.87,,,,11.77,10.45,6.98,0.2,,0.38,2.78,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,83.0,,,54.6,80.4,200.0,99.0,,,,,,7.0,209.0,17.3,17.8,2.5,,,,,,,,,,,,0.39,50.0,3.9,9.72,,,,,,,,,,,,,0.7,0.15,,,,,,,,,3.9,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",626486,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.848498642,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,626486,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,49.32,1.48,,4.57,,,,14.46,13.6,12.27,0.22,,0.04,1.37,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,1020.0,,,71.3,383.0,621.0,98.0,,,,,,8.0,121.0,13.0,46.2,9.9,,,,,,,,,,,,0.07,10.0,10.1,25.1,,,,,,,,,,,,,1.8,0.65,,,,,,,,,2.3,,0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",626487,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.000547201,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,626487,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,46.68,1.97,,11.23,,,,12.06,8.88,10.7,0.23,,0.18,2.3,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,782.0,,,92.5,589.0,228.0,114.0,,,,,,12.8,218.0,24.9,73.4,8.1,,,,,,,,,,,,0.17,80.0,8.7,23.5,,,,,,,,,,,,,2.6,0.52,,,,,,,,,10.8,,0.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",626491,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.004689212,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,626491,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,46.47,1.18,,7.38,,,,12.63,8.47,16.39,0.23,,1.78,0.5,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,1240.0,,,83.2,752.0,204.0,88.0,,,,,,10.9,118.0,13.4,23.6,4.7,,,,,,,,,,,,4.87,530.0,4.4,12.6,,,,,,,,,,,,,1.0,0.33,,,,,,,,,3.1,,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",645658,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.056269698,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,645658,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,50.46,0.82,,3.22,,,,14.17,10.34,15.48,0.29,,0.91,0.35,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1640.0,,,133.0,1220.0,286.0,119.0,,,,,,23.6,56.8,7.0,32.4,7.7,,,,,,,,,,,,3.11,190.0,6.7,15.5,1.9,7.9,1.8,0.4,1.7,0.2,1.4,0.3,0.7,,0.6,0.1,1.0,0.46,,,,,,,,,1.9,,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",645662,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.049216613,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,645662,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,47.77,0.78,,15.07,,,,11.74,11.13,7.53,0.23,,0.38,2.54,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,98.0,,,56.4,103.5,78.8,78.0,,,,,,12.0,122.5,16.8,19.8,2.2,,,,,,,,,,,,0.34,60.0,3.3,8.5,1.2,5.8,1.8,0.7,2.3,0.4,2.9,0.6,1.8,,1.8,0.3,0.7,0.18,,,,,,,,,1.5,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",36-K,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.471805334,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,36-K,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,47.47,0.86,,14.04,,,,12.52,8.73,7.62,0.21,,1.01,3.43,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3,,319.0,164.0,,,52.5,94.0,27.0,75.0,,,,,,15.0,442.0,20.77,42.0,2.24,,,,,,,,,,,,0.767,394.0,3.21,9.8,1.16,5.8,1.83,0.713,2.43,0.448,3.0,0.69,2.03,,2.137,0.324,1.13,0.1,,,,,,,,,5.4,,0.28,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",39-K,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.988341749,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,39-K,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,47.1,1.0,,6.45,,,,12.81,9.42,16.72,0.27,,2.15,0.32,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,,238.0,2207.0,,,85.2,715.0,62.0,91.0,,,,,,16.0,133.0,13.12,54.0,3.63,,,,,,,,,,,,5.317,622.7,3.89,12.5,1.65,8.36,2.37,0.793,2.66,0.42,2.5,0.488,1.26,,1.112,0.167,1.44,0.3,,,,,,,,,5.5,,0.35,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",41-K,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.087488778,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,41-K,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,49.11,1.37,,4.17,,,,14.32,12.52,13.81,0.22,,1.27,0.37,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,,409.0,414.0,,,75.8,423.0,16.0,81.0,,,,,,8.0,133.0,15.57,42.0,6.45,,,,,,,,,,,,3.817,247.9,6.01,17.3,2.42,12.01,3.26,1.319,3.5,0.561,3.2,0.597,1.41,,1.184,0.161,1.38,0.4,,,,,,,,,6.1,,0.51,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",52-K,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.004542761,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,52-K,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,46.8,1.14,,6.83,,,,13.21,11.1,13.55,0.24,,1.56,1.14,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,,226.0,1656.0,,,76.5,661.0,35.0,126.0,,,,,,61.0,277.0,14.84,60.0,4.83,,,,,,,,,,,,7.22,377.8,4.21,12.4,1.84,9.21,2.78,0.964,2.89,0.464,2.8,0.532,1.39,,1.237,0.187,1.59,0.3,,,,,,,,,17.3,,0.4,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",546702,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.019185377,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,546702,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,47.72,1.66,,10.24,,,,14.02,11.57,8.4,0.37,,0.83,2.12,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,764.0,,,68.9,276.0,14.9,109.0,,,,,,2.4,1440.0,19.4,35.8,7.4,,,,,,,,,,,,0.07,1150.0,7.1,19.3,2.9,13.6,3.9,1.3,4.1,0.7,3.9,0.8,2.1,,1.8,0.3,1.4,0.47,,,,,,,,,4.1,,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",546675,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.008482034,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,546675,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,49.46,0.7,,12.49,,,,10.62,9.89,10.56,0.17,,0.72,2.14,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,412.0,,,59.0,194.0,259.0,64.0,,,,,,,143.0,19.2,15.7,2.3,,,,,,,,,,,,0.41,260.0,3.2,8.53,,,,,,,,,,,,,0.6,0.15,,,,,,,,,2.6,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",546676,BASALT,48.6,-86.1,2500.0,ARCHEAN,3850.0,2688.0,2719.0,2750.0,0.247857079,"THE CHARACTERISTICS AND ORIGIN OF THE BIG LAKE MAFIC-ULTRAMAFIC-HOSTED VOLCANOGENIC MASSIVE SULFIDE OCCURRENCE, MARATHON, ONTARIO, CANADA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior,,48.6,48.6,-86.1,-86.1,,,,546676,BASALT,2500000000.0,3850000000.0,PALEO,,,,,BASALT,,,,,WR,47.92,0.85,,15.53,,,,10.65,9.58,8.24,0.19,,1.84,1.78,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,242.0,,,50.8,141.5,131.0,101.0,,,,,,,163.5,17.8,11.9,1.9,,,,,,,,,,,,1.41,520.0,3.1,8.07,,,,,,,,,,,,,0.5,0.13,,,,,,,,,1.7,,0.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
